TSTimePointResult
Time,Load BUS4 #1 MW,Load BUS4 #1 Mvar,Load BUS4 #1 Total Load MVA,Load BUS8 #1 V pu,Load BUS8 #1 MW,Load BUS8 #1 Mvar,Load BUS8 #1 Total Load MVA,Load BUS8 #1 V (kV),Load BUS8 #2 MW,Load BUS8 #2 Mvar,Load BUS8 #2 Total Load MVA
351.000000,2027.2114,0.0000,2027.2114,0.5184,1113.1404,1365.4669,1761.6984,7.1535,252.8642,151.7185,294.8878
351.041667,1996.4329,0.0000,1996.4329,0.5124,1094.0619,1349.5141,1737.2852,7.0713,249.9100,149.9460,291.4426
351.083333,2028.6638,0.0000,2028.6638,0.5187,1114.0462,1366.2149,1762.8506,7.1574,253.0028,151.8016,295.0494
351.125000,2099.6403,0.0000,2099.6403,0.5327,1158.9243,1402.1861,1819.1293,7.3512,259.6641,155.7984,302.8178
351.166667,2194.0548,0.0000,2194.0548,0.5522,1220.8434,1448.1484,1894.0941,7.6198,268.1756,160.9054,312.7438
351.208333,2301.9430,0.0000,2301.9430,0.5759,1295.6474,1497.5645,1980.2529,7.9473,277.3268,166.3960,323.4158
351.250000,2426.0485,0.0000,2426.0485,0.6061,1389.3320,1549.0770,2080.8371,8.3637,286.8661,172.1197,334.5405
351.291667,2724.8850,0.0000,2724.8850,0.7019,1672.7245,1620.0001,2328.6064,9.6862,300.0000,180.0000,349.8571
351.333333,3109.7605,0.0000,3109.7605,0.8287,2065.7326,1620.0001,2625.1955,11.4359,300.0000,180.0000,349.8571
351.375000,3316.7004,0.0000,3316.7004,0.8903,2280.1592,1620.0001,2797.0567,12.2860,300.0000,180.0000,349.8571
351.416667,3436.5540,0.0000,3436.5540,0.9242,2404.9183,1620.0001,2899.6607,12.7545,300.0000,180.0000,349.8571
351.458333,3467.3992,0.0000,3467.3992,0.9328,2437.0794,1620.0001,2926.3897,12.8725,300.0000,180.0000,349.8571
351.500000,3394.8925,0.0000,3394.8925,0.9126,2361.5126,1620.0001,2863.7636,12.5935,300.0000,180.0000,349.8571
351.541667,3217.7952,0.0000,3217.7952,0.8613,2177.4975,1620.0001,2714.0183,11.8866,300.0000,180.0000,349.8571
351.583333,2916.1215,0.0000,2916.1215,0.7671,1866.7307,1620.0001,2471.6561,10.5861,300.0000,180.0000,349.8571
351.625000,2251.7946,0.0000,2251.7946,0.5646,1260.2536,1475.0516,1940.1073,7.7919,273.1577,163.8946,318.5539
351.666667,2052.9665,0.0000,2052.9665,0.5234,1129.2709,1378.6592,1782.1207,7.2231,255.3073,153.1844,297.7369
351.708333,1995.9709,0.0000,1995.9709,0.5123,1093.7772,1349.2731,1736.9187,7.0701,249.8654,149.9192,291.3906
351.750000,2012.5189,0.0000,2012.5189,0.5155,1104.0071,1357.8768,1750.0460,7.1142,251.4586,150.8752,293.2487
351.791667,2073.5018,0.0000,2073.5018,0.5275,1142.2482,1389.0723,1798.4029,7.2791,257.2356,154.3414,299.9857
351.833333,2162.0291,0.0000,2162.0291,0.5454,1199.5196,1432.8168,1868.6389,7.5271,265.3364,159.2019,309.4328
351.875000,2266.1869,0.0000,2266.1869,0.5678,1270.2917,1481.5983,1951.6082,7.8359,274.3701,164.6220,319.9677
351.916667,2383.2628,0.0000,2383.2628,0.5952,1355.8889,1532.0882,2045.9054,8.2141,283.7200,170.2320,330.8716
351.958333,2549.7593,0.0000,2549.7593,0.6411,1495.6891,1591.8763,2184.2976,8.8474,294.7919,176.8751,343.7835
352.000000,3019.4609,0.0000,3019.4609,0.8005,1972.6881,1620.0001,2552.6258,11.0467,300.0000,180.0000,349.8571
352.041667,3261.2202,0.0000,3261.2202,0.8742,2222.5353,1620.0001,2750.2843,12.0634,300.0000,180.0000,349.8571
352.083333,3407.1922,0.0000,3407.1922,0.9160,2374.3231,1620.0001,2874.3365,12.6412,300.0000,180.0000,349.8571
352.125000,3467.6514,0.0000,3467.6514,0.9329,2437.3423,1620.0001,2926.6085,12.8735,300.0000,180.0000,349.8571
352.166667,3428.1796,0.0000,3428.1796,0.9219,2396.1905,1620.0001,2892.4261,12.7223,300.0000,180.0000,349.8571
352.208333,3282.9224,0.0000,3282.9224,0.8805,2245.0661,1620.0001,2768.5234,12.1509,300.0000,180.0000,349.8571
352.250000,3029.9614,0.0000,3029.9614,0.8038,1983.4885,1620.0001,2560.9816,11.0926,300.0000,180.0000,349.8571
352.291667,2373.6275,0.0000,2373.6275,0.5929,1348.5391,1528.1416,2038.0810,8.1814,282.9892,169.7935,330.0192
352.333333,2093.1431,0.0000,2093.1431,0.5314,1154.7616,1398.9410,1813.9764,7.3332,259.0631,155.4379,302.1170
352.375000,2002.5213,0.0000,2002.5213,0.5136,1097.8196,1352.6856,1742.1155,7.0875,250.4973,150.2984,292.1276
352.416667,1999.8102,0.0000,1999.8102,0.5131,1096.1454,1351.2744,1739.9647,7.0803,250.2360,150.1416,291.8228
352.458333,2048.6259,0.0000,2048.6259,0.5226,1126.5416,1376.4463,1778.6794,7.2113,254.8975,152.9385,297.2590
352.500000,2129.5214,0.0000,2129.5214,0.5387,1178.2210,1416.9781,1842.8325,7.4347,262.4033,157.4420,306.0123
352.541667,2229.1367,0.0000,2229.1367,0.5597,1244.6301,1464.6129,1922.0289,7.7235,271.2246,162.7347,316.2995
352.583333,2340.6921,0.0000,2340.6921,0.5849,1323.8665,1514.3474,2011.4349,8.0719,280.4347,168.2608,327.0402
352.625000,2476.4776,0.0000,2476.4776,0.6196,1430.7011,1567.8179,2122.4887,8.5503,290.3366,174.2020,338.5878
352.666667,2894.6995,0.0000,2894.6995,0.7600,1844.8494,1620.0001,2455.1720,10.4885,300.0000,180.0000,349.8571
352.708333,3187.8183,0.0000,3187.8183,0.8524,2146.4424,1620.0001,2689.1663,11.7631,300.0000,180.0000,349.8571
352.750000,3363.7215,0.0000,3363.7215,0.9037,2329.0628,1620.0001,2837.0643,12.4717,300.0000,180.0000,349.8571
352.791667,3454.9171,0.0000,3454.9171,0.9293,2424.0625,1620.0001,2915.5582,12.8249,300.0000,180.0000,349.8571
352.833333,3450.9026,0.0000,3450.9026,0.9282,2419.8765,1620.0001,2912.0787,12.8095,300.0000,180.0000,349.8571
352.875000,3340.9775,0.0000,3340.9775,0.8973,2305.4014,1620.0001,2817.6721,12.3822,300.0000,180.0000,349.8571
352.916667,3126.6891,0.0000,3126.6891,0.8339,2083.2174,1620.0001,2638.9761,11.5076,300.0000,180.0000,349.8571
352.958333,2599.7406,0.0000,2599.7406,0.6575,1544.5131,1605.3406,2227.6982,9.0741,297.2853,178.3712,346.6912
353.000000,2152.7052,0.0000,2152.7052,0.5435,1193.3764,1428.3017,1861.2343,7.5004,264.5003,158.7002,308.4577
353.041667,2018.5711,0.0000,2018.5711,0.5167,1107.7636,1361.0089,1754.8463,7.1304,252.0387,151.2232,293.9251
353.083333,1992.3269,0.0000,1992.3269,0.5116,1091.5323,1347.3709,1734.0274,7.0605,249.5131,149.7079,290.9798
353.125000,2026.6375,0.0000,2026.6375,0.5183,1112.7830,1365.1715,1761.2437,7.1520,252.8095,151.6857,294.8240
353.166667,2098.3393,0.0000,2098.3393,0.5324,1158.0900,1401.5372,1818.0977,7.3476,259.5439,155.7263,302.6776
353.208333,2192.7860,0.0000,2192.7860,0.5519,1219.9917,1447.5463,1893.0848,7.6161,268.0641,160.8385,312.6138
353.250000,2300.2838,0.0000,2300.2838,0.5755,1294.4571,1496.8335,1978.9213,7.9421,277.1914,166.3148,323.2579
353.291667,2423.3711,0.0000,2423.3711,0.6054,1387.1981,1548.0412,2078.6414,8.3541,286.6743,172.0046,334.3168
353.333333,2705.4047,0.0000,2705.4047,0.6950,1653.1141,1619.7956,2314.4166,9.5909,299.9622,179.9773,349.8130
353.375000,3103.2974,0.0000,3103.2974,0.8267,2059.0616,1620.0001,2619.9494,11.4085,300.0000,180.0000,349.8571
353.416667,3312.2223,0.0000,3312.2223,0.8890,2275.5049,1620.0001,2793.2638,12.2681,300.0000,180.0000,349.8571
353.458333,3432.9121,0.0000,3432.9121,0.9232,2401.1225,1620.0001,2896.5133,12.7405,300.0000,180.0000,349.8571
353.500000,3463.4949,0.0000,3463.4949,0.9317,2433.0072,1620.0001,2922.9992,12.8576,300.0000,180.0000,349.8571
353.541667,3390.0677,0.0000,3390.0677,0.9112,2356.4886,1620.0001,2859.6221,12.5747,300.0000,180.0000,349.8571
353.583333,3211.5093,0.0000,3211.5093,0.8595,2170.9831,1620.0001,2708.7946,11.8608,300.0000,180.0000,349.8571
353.625000,2904.0249,0.0000,2904.0249,0.7631,1854.3707,1620.0001,2462.3344,10.5311,300.0000,180.0000,349.8571
353.666667,2242.0841,0.0000,2242.0841,0.5625,1253.5316,1470.5974,1932.3556,7.7625,272.3328,163.3997,317.5919
353.708333,2047.3486,0.0000,2047.3486,0.5223,1125.7389,1375.7940,1777.6663,7.2078,254.7767,152.8660,297.1181
353.750000,1991.4207,0.0000,1991.4207,0.5115,1090.9744,1346.8973,1733.3083,7.0581,249.4254,149.6552,290.8775
353.791667,2007.9277,0.0000,2007.9277,0.5146,1101.1630,1355.4955,1746.4043,7.1019,251.0177,150.6106,292.7344
353.833333,2068.2293,0.0000,2068.2293,0.5264,1138.9062,1386.4079,1794.2225,7.2647,256.7422,154.0453,299.4103
353.875000,2155.8020,0.0000,2155.8020,0.5441,1195.4138,1429.8039,1863.6935,7.5092,264.7785,158.8671,308.7821
353.916667,2258.8619,0.0000,2258.8619,0.5662,1265.1714,1478.2747,1945.7530,7.8134,273.7546,164.2527,319.2499
353.958333,2373.9250,0.0000,2373.9250,0.5929,1348.7652,1528.2641,2038.3225,8.1824,283.0119,169.8071,330.0457
354.000000,2528.9831,0.0000,2528.9831,0.6347,1476.5718,1585.5067,2166.5862,8.7594,293.6123,176.1674,342.4079
354.041667,2991.1655,0.0000,2991.1655,0.7915,1943.6150,1620.0001,2530.2252,10.9223,300.0000,180.0000,349.8571
354.083333,3243.3971,0.0000,3243.3971,0.8689,2204.0430,1620.0001,2735.3621,11.9911,300.0000,180.0000,349.8571
354.125000,3395.5742,0.0000,3395.5742,0.9128,2362.2225,1620.0001,2864.3490,12.5961,300.0000,180.0000,349.8571
354.166667,3461.3998,0.0000,3461.3998,0.9311,2430.8228,1620.0001,2921.1812,12.8496,300.0000,180.0000,349.8571
354.208333,3427.1133,0.0000,3427.1133,0.9216,2395.0790,1620.0001,2891.5055,12.7182,300.0000,180.0000,349.8571
354.250000,3286.3819,0.0000,3286.3819,0.8815,2248.6586,1620.0001,2771.4375,12.1648,300.0000,180.0000,349.8571
354.291667,3037.4065,0.0000,3037.4065,0.8062,1991.1491,1620.0001,2566.9194,11.1250,300.0000,180.0000,349.8571
354.333333,2383.7675,0.0000,2383.7675,0.5954,1356.2754,1532.2936,2046.3154,8.2158,283.7581,170.2548,330.9159
354.375000,2094.6514,0.0000,2094.6514,0.5317,1155.7268,1399.6952,1815.1725,7.3373,259.2028,155.5217,302.2798
354.416667,1999.9823,0.0000,1999.9823,0.5131,1096.2516,1351.3639,1740.1012,7.0808,250.2526,150.1515,291.8421
354.458333,1994.3501,0.0000,1994.3501,0.5120,1092.7784,1348.4274,1735.6328,7.0658,249.7087,149.8253,291.2079
354.500000,2040.7763,0.0000,2040.7763,0.5210,1121.6168,1372.4335,1772.4554,7.1901,254.1543,152.4926,296.3923
354.541667,2119.6274,0.0000,2119.6274,0.5367,1171.8029,1412.1044,1834.9825,7.4069,261.5008,156.9005,304.9597
354.583333,2217.7074,0.0000,2217.7074,0.5572,1236.8287,1459.2883,1912.9212,7.6895,270.2386,162.1431,315.1496
354.625000,2327.4515,0.0000,2327.4515,0.5818,1314.1310,1508.6769,2000.7614,8.0288,279.3846,167.6308,325.8156
354.666667,2457.2086,0.0000,2457.2086,0.6143,1414.6172,1560.8378,2106.5034,8.4775,289.0440,173.4264,337.0804
354.708333,2841.5339,0.0000,2841.5339,0.7422,1790.6887,1620.0001,2414.7394,10.2428,300.0000,180.0000,349.8571
354.750000,3159.1206,0.0000,3159.1206,0.8438,2116.7429,1620.0001,2665.5207,11.6438,300.0000,180.0000,349.8571
354.791667,3345.5631,0.0000,3345.5631,0.8986,2310.1707,1620.0001,2821.5756,12.4003,300.0000,180.0000,349.8571
354.833333,3445.7611,0.0000,3445.7611,0.9268,2414.5159,1620.0001,2907.6257,12.7898,300.0000,180.0000,349.8571
354.875000,3451.2745,0.0000,3451.2745,0.9283,2420.2644,1620.0001,2912.4011,12.8109,300.0000,180.0000,349.8571
354.916667,3350.7103,0.0000,3350.7103,0.9000,2315.5254,1620.0001,2825.9615,12.4206,300.0000,180.0000,349.8571
354.958333,3145.0804,0.0000,3145.0804,0.8395,2102.2245,1620.0001,2654.0061,11.5850,300.0000,180.0000,349.8571
355.000000,2710.0529,0.0000,2710.0529,0.6966,1657.8030,1619.9081,2317.8466,9.6137,299.9830,179.9898,349.8372
355.041667,2167.8665,0.0000,2167.8665,0.5467,1203.3801,1435.6319,1873.2759,7.5438,265.8577,159.5146,310.0407
355.083333,2020.9761,0.0000,2020.9761,0.5172,1109.2585,1362.2514,1756.7536,7.1368,252.2688,151.3613,294.1934
355.125000,1987.5542,0.0000,1987.5542,0.5107,1088.5962,1344.8750,1730.2401,7.0478,249.0509,149.4305,290.4408
355.166667,2016.9340,0.0000,2016.9340,0.5164,1106.7468,1360.1625,1753.5480,7.1260,251.8820,151.1292,293.7423
355.208333,2084.8774,0.0000,2084.8774,0.5297,1149.4833,1394.7991,1807.4226,7.3104,258.2961,154.9777,301.2224
355.250000,2176.6235,0.0000,2176.6235,0.5485,1209.1932,1439.8381,1880.2346,7.5691,266.6367,159.9820,310.9491
355.291667,2281.7898,0.0000,2281.7898,0.5713,1281.2808,1488.6192,1964.0946,7.8841,275.6702,165.4021,321.4840
355.333333,2399.9601,0.0000,2399.9601,0.5994,1368.7783,1538.8256,2059.4995,8.2716,284.9677,170.9806,332.3266
355.375000,2588.4947,0.0000,2588.4947,0.6537,1533.1336,1602.5707,2217.8214,9.0210,296.7723,178.0634,346.0930
355.416667,3052.1002,0.0000,3052.1002,0.8108,2006.2757,1620.0001,2578.6707,11.1888,300.0000,180.0000,349.8571
355.458333,3279.8607,0.0000,3279.8607,0.8796,2241.8859,1620.0001,2765.9452,12.1386,300.0000,180.0000,349.8571
355.500000,3414.4672,0.0000,3414.4672,0.9181,2381.9019,1620.0001,2880.6001,12.6694,300.0000,180.0000,349.8571
355.541667,3459.7588,0.0000,3459.7588,0.9307,2429.1113,1620.0001,2919.7572,12.8434,300.0000,180.0000,349.8571
355.583333,3401.7735,0.0000,3401.7735,0.9145,2368.6789,1620.0001,2869.6759,12.6202,300.0000,180.0000,349.8571
355.625000,3237.5565,0.0000,3237.5565,0.8672,2197.9856,1620.0001,2730.4837,11.9673,300.0000,180.0000,349.8571
355.666667,2954.2566,0.0000,2954.2566,0.7796,1905.7594,1620.0001,2501.2635,10.7581,300.0000,180.0000,349.8571
355.708333,2282.3301,0.0000,2282.3301,0.5714,1281.6635,1488.8609,1964.5275,7.8858,275.7150,165.4290,321.5361
355.750000,2059.3048,0.0000,2059.3048,0.5247,1133.2650,1381.8833,1787.1461,7.2403,255.9043,153.5426,298.4331
355.791667,1990.0801,0.0000,1990.0801,0.5112,1090.1495,1346.1966,1732.2445,7.0545,249.2956,149.5774,290.7262
355.833333,1998.2830,0.0000,1998.2830,0.5128,1095.2031,1350.4787,1738.7532,7.0763,250.0886,150.0532,291.6510
355.875000,2052.8357,0.0000,2052.8357,0.5234,1129.1888,1378.5928,1782.0172,7.2227,255.2949,153.1770,297.7225
355.916667,2136.3400,0.0000,2136.3400,0.5401,1182.6612,1420.3226,1848.2434,7.4539,263.0227,157.8136,306.7345
355.958333,2236.6745,0.0000,2236.6745,0.5613,1249.8040,1468.1031,1928.0396,7.7462,271.8709,163.1226,317.0533
356.000000,2348.1527,0.0000,2348.1527,0.5867,1329.3969,1517.5117,2017.4583,8.0964,281.0207,168.6124,327.7236
356.041667,2485.4282,0.0000,2485.4282,0.6221,1438.2995,1570.9772,2129.9471,8.5847,290.9217,174.5530,339.2701
356.083333,2912.1487,0.0000,2912.1487,0.7658,1862.6705,1620.0001,2468.5910,10.5681,300.0000,180.0000,349.8571
356.125000,3196.8117,0.0000,3196.8117,0.8551,2155.7558,1620.0001,2696.6059,11.8003,300.0000,180.0000,349.8571
356.166667,3367.4404,0.0000,3367.4404,0.9048,2332.9329,1620.0001,2840.2422,12.4863,300.0000,180.0000,349.8571
356.208333,3451.4347,0.0000,3451.4347,0.9284,2420.4313,1620.0001,2912.5398,12.8115,300.0000,180.0000,349.8571
356.250000,3437.2208,0.0000,3437.2208,0.9244,2405.6135,1620.0001,2900.2373,12.7571,300.0000,180.0000,349.8571
356.291667,3316.0759,0.0000,3316.0759,0.8901,2279.5105,1620.0001,2796.5279,12.2835,300.0000,180.0000,349.8571
356.333333,3088.4571,0.0000,3088.4571,0.8221,2043.7492,1620.0001,2607.9324,11.3452,300.0000,180.0000,349.8571
356.375000,2479.9471,0.0000,2479.9471,0.6205,1433.6367,1569.0491,2125.3774,8.5636,290.5646,174.3388,338.8537
356.416667,2122.4674,0.0000,2122.4674,0.5373,1173.6423,1413.5058,1837.2357,7.4149,261.7603,157.0562,305.2624
356.458333,2005.2393,0.0000,2005.2393,0.5141,1099.4995,1354.0990,1744.2716,7.0948,250.7591,150.4554,292.4328
356.500000,1986.6917,0.0000,1986.6917,0.5105,1088.0661,1344.4236,1729.5556,7.0455,248.9673,149.3804,290.3433
356.541667,2024.6334,0.0000,2024.6334,0.5179,1111.5345,1364.1386,1759.6542,7.1466,252.6182,151.5710,294.6010
356.583333,2097.5500,0.0000,2097.5500,0.5323,1157.5841,1401.1434,1817.4718,7.3454,259.4710,155.6826,302.5926
356.625000,2191.8386,0.0000,2191.8386,0.5517,1219.3563,1447.0965,1892.3314,7.6133,267.9808,160.7885,312.5166
356.666667,2298.2912,0.0000,2298.2912,0.5751,1293.0291,1495.9541,1977.3222,7.9358,277.0285,166.2171,323.0680
356.708333,2419.1185,0.0000,2419.1185,0.6043,1383.8204,1546.3881,2075.1567,8.3390,286.3682,171.8209,333.9598
356.750000,2672.6318,0.0000,2672.6318,0.6834,1619.8103,1617.7450,2289.2978,9.4305,299.5824,179.7494,349.3701
356.791667,3090.8644,0.0000,3090.8644,0.8229,2046.2320,1620.0001,2609.8785,11.3555,300.0000,180.0000,349.8571
356.833333,3303.0701,0.0000,3303.0701,0.8863,2265.9943,1620.0001,2785.5215,12.2316,300.0000,180.0000,349.8571
356.875000,3424.8898,0.0000,3424.8898,0.9210,2392.7616,1620.0001,2889.5862,12.7096,300.0000,180.0000,349.8571
356.916667,3454.5536,0.0000,3454.5536,0.9292,2423.6834,1620.0001,2915.2429,12.8235,300.0000,180.0000,349.8571
356.958333,3379.0543,0.0000,3379.0543,0.9081,2345.0218,1620.0001,2850.1803,12.5317,300.0000,180.0000,349.8571
357.000000,3197.4642,0.0000,3197.4642,0.8553,2156.4323,1620.0001,2697.1468,11.8029,300.0000,180.0000,349.8571
357.041667,2876.8705,0.0000,2876.8705,0.7541,1826.6624,1620.0001,2441.5356,10.4066,300.0000,180.0000,349.8571
357.083333,2223.7669,0.0000,2223.7669,0.5585,1240.9585,1462.1161,1917.7491,7.7075,270.7622,162.4573,315.7603
357.125000,2037.8307,0.0000,2037.8307,0.5204,1119.7723,1370.9239,1770.1193,7.1821,253.8748,152.3249,296.0663
357.166667,1984.7214,0.0000,1984.7214,0.5102,1086.8559,1343.3916,1727.9921,7.0403,248.7762,149.2657,290.1204
357.208333,2001.8360,0.0000,2001.8360,0.5135,1097.3963,1352.3292,1741.5719,7.0857,250.4313,150.2588,292.0506
357.250000,2061.5229,0.0000,2061.5229,0.5251,1134.6655,1383.0097,1788.9052,7.2464,256.1129,153.6677,298.6764
357.291667,2147.8041,0.0000,2147.8041,0.5425,1190.1586,1425.9193,1857.3431,7.4864,264.0591,158.4355,307.9432
357.333333,2249.3565,0.0000,2249.3565,0.5641,1258.5620,1473.9360,1938.1604,7.7845,272.9511,163.7707,318.3129
357.375000,2361.8790,0.0000,2361.8790,0.5900,1339.6602,1523.2738,2028.5592,8.1419,282.0877,169.2526,328.9680
357.416667,2505.6284,0.0000,2505.6284,0.6278,1455.7687,1577.8985,2146.8643,8.6643,292.2034,175.3220,340.7648
357.458333,2952.5227,0.0000,2952.5227,0.7790,1903.9818,1620.0001,2499.9094,10.7503,300.0000,180.0000,349.8571
357.500000,3219.5122,0.0000,3219.5122,0.8619,2179.2763,1620.0001,2715.4457,11.8936,300.0000,180.0000,349.8571
357.541667,3379.8122,0.0000,3379.8122,0.9083,2345.8109,1620.0001,2850.8295,12.5347,300.0000,180.0000,349.8571
357.583333,3452.2312,0.0000,3452.2312,0.9286,2421.2616,1620.0001,2913.2298,12.8146,300.0000,180.0000,349.8571
357.625000,3424.0788,0.0000,3424.0788,0.9208,2391.9168,1620.0001,2888.8867,12.7065,300.0000,180.0000,349.8571
357.666667,3288.6692,0.0000,3288.6692,0.8822,2251.0344,1620.0001,2773.3654,12.1740,300.0000,180.0000,349.8571
357.708333,3043.9583,0.0000,3043.9583,0.8082,1997.8930,1620.0001,2572.1541,11.1535,300.0000,180.0000,349.8571
357.750000,2392.1904,0.0000,2392.1904,0.5974,1362.7556,1535.7067,2053.1678,8.2447,284.3901,170.6341,331.6530
357.791667,2094.8347,0.0000,2094.8347,0.5317,1155.8441,1399.7868,1815.3178,7.3378,259.2198,155.5318,302.2996
357.833333,1995.7195,0.0000,1995.7195,0.5123,1093.6221,1349.1419,1736.7191,7.0695,249.8411,149.9046,291.3623
357.875000,1986.4923,0.0000,1986.4923,0.5105,1087.9436,1344.3192,1729.3975,7.0450,248.9480,149.3688,290.3208
357.916667,2029.7195,0.0000,2029.7195,0.5189,1114.7047,1366.7583,1763.6878,7.1603,253.1034,151.8620,295.1667
357.958333,2105.5599,0.0000,2105.5599,0.5339,1162.7269,1405.1337,1823.8242,7.3676,260.2099,156.1260,303.4543
358.000000,2201.1999,0.0000,2201.1999,0.5537,1225.6503,1451.5305,1899.7788,7.6407,268.8019,161.2811,313.4742
358.041667,2308.2569,0.0000,2308.2569,0.5773,1300.1904,1500.3374,1985.3230,7.9673,277.8403,166.7042,324.0146
358.083333,2430.7571,0.0000,2430.7571,0.6073,1393.0994,1550.8894,2084.7023,8.3806,287.2017,172.3210,334.9319
358.125000,2735.8362,0.0000,2735.8362,0.7058,1683.7410,1620.0001,2336.5325,9.7395,300.0000,180.0000,349.8571
358.166667,3111.7353,0.0000,3111.7353,0.8293,2067.7723,1620.0001,2626.8008,11.4443,300.0000,180.0000,349.8571
358.208333,3315.2721,0.0000,3315.2721,0.8899,2278.6745,1620.0001,2795.8465,12.2803,300.0000,180.0000,349.8571
358.250000,3429.1065,0.0000,3429.1065,0.9222,2397.1561,1620.0001,2893.2262,12.7258,300.0000,180.0000,349.8571
358.291667,3448.6526,0.0000,3448.6526,0.9276,2417.5308,1620.0001,2910.1298,12.8009,300.0000,180.0000,349.8571
358.333333,3361.9717,0.0000,3361.9717,0.9032,2327.2421,1620.0001,2835.5698,12.4648,300.0000,180.0000,349.8571
358.375000,3168.9983,0.0000,3168.9983,0.8467,2126.9629,1620.0001,2673.6438,11.6850,300.0000,180.0000,349.8571
358.416667,2808.0729,0.0000,2808.0729,0.7308,1756.7177,1620.0001,2389.6563,10.0857,300.0000,180.0000,349.8571
358.458333,2188.6938,0.0000,2188.6938,0.5510,1217.2488,1445.6015,1889.8302,7.6042,267.7040,160.6224,312.1938
358.500000,2024.6201,0.0000,2024.6201,0.5179,1111.5260,1364.1315,1759.6434,7.1466,252.6170,151.5702,294.5995
358.541667,1981.3623,0.0000,1981.3623,0.5095,1084.7942,1341.6304,1725.3262,7.0315,248.4501,149.0700,289.7401
358.583333,2003.8589,0.0000,2003.8589,0.5138,1098.6463,1353.3815,1743.1768,7.0911,250.6262,150.3757,292.2779
358.625000,2066.5388,0.0000,2066.5388,0.5261,1137.8362,1385.5523,1792.8821,7.2600,256.5837,153.9502,299.2255
358.666667,2154.3261,0.0000,2154.3261,0.5438,1194.4425,1429.0883,1862.5215,7.5050,264.6460,158.7876,308.6276
358.708333,2256.4835,0.0000,2256.4835,0.5657,1263.5139,1477.1917,1943.8526,7.8062,273.5540,164.1324,319.0161
358.750000,2369.5894,0.0000,2369.5894,0.5919,1345.4772,1526.4752,2034.8060,8.1678,282.6806,169.6084,329.6594
358.791667,2517.8919,0.0000,2517.8919,0.6314,1466.6069,1581.9493,2157.1971,8.7138,292.9536,175.7721,341.6396
358.833333,2972.2742,0.0000,2972.2742,0.7854,1924.2285,1620.0001,2515.3639,10.8385,300.0000,180.0000,349.8571
358.875000,3230.8849,0.0000,3230.8849,0.8652,2191.0666,1620.0001,2724.9170,11.9401,300.0000,180.0000,349.8571
358.916667,3385.6033,0.0000,3385.6033,0.9099,2351.8396,1620.0001,2855.7923,12.5573,300.0000,180.0000,349.8571
358.958333,3451.1852,0.0000,3451.1852,0.9283,2420.1712,1620.0001,2912.3236,12.8106,300.0000,180.0000,349.8571
359.000000,3414.7453,0.0000,3414.7453,0.9181,2382.1918,1620.0001,2880.8399,12.6704,300.0000,180.0000,349.8571
359.041667,3270.8515,0.0000,3270.8515,0.8770,2232.5327,1620.0001,2758.3695,12.1023,300.0000,180.0000,349.8571
359.083333,3014.6032,0.0000,3014.6032,0.7989,1967.6947,1620.0001,2548.7688,11.0255,300.0000,180.0000,349.8571
359.125000,2347.3709,0.0000,2347.3709,0.5865,1328.8157,1517.1812,2016.8267,8.0938,280.9595,168.5757,327.6522
359.166667,2079.0876,0.0000,2079.0876,0.5286,1145.7962,1391.8878,1802.8312,7.2944,257.7570,154.6542,300.5937
359.208333,1990.0282,0.0000,1990.0282,0.5112,1090.1175,1346.1694,1732.2033,7.0544,249.2906,149.5744,290.7203
359.250000,1985.9196,0.0000,1985.9196,0.5104,1087.5918,1344.0193,1728.9430,7.0435,248.8925,149.3355,290.2560
359.291667,2031.9122,0.0000,2031.9122,0.5193,1116.0732,1367.8858,1765.4266,7.1662,253.3122,151.9873,295.4102
359.333333,2109.1112,0.0000,2109.1112,0.5346,1165.0127,1406.8980,1826.6408,7.3775,260.5366,156.3220,303.8353
359.375000,2205.2299,0.0000,2205.2299,0.5545,1228.3698,1453.4316,1902.9860,7.6526,269.1540,161.4924,313.8848
359.416667,2312.3436,0.0000,2312.3436,0.5783,1303.1420,1502.1245,1988.6068,7.9803,278.1712,166.9027,324.4006
359.458333,2435.2728,0.0000,2435.2728,0.6085,1396.7298,1552.6161,2088.4135,8.3969,287.5215,172.5129,335.3048
359.500000,2756.5451,0.0000,2756.5451,0.7130,1704.6074,1620.0001,2351.6136,9.8397,300.0000,180.0000,349.8571
359.541667,3119.1011,0.0000,3119.1011,0.8316,2075.3778,1620.0001,2632.7919,11.4755,300.0000,180.0000,349.8571
359.583333,3319.1933,0.0000,3319.1933,0.8910,2282.7501,1620.0001,2799.1692,12.2959,300.0000,180.0000,349.8571
359.625000,3429.3941,0.0000,3429.3941,0.9222,2397.4562,1620.0001,2893.4748,12.7269,300.0000,180.0000,349.8571
359.666667,3443.9545,0.0000,3443.9545,0.9263,2412.6328,1620.0001,2906.0621,12.7829,300.0000,180.0000,349.8571
359.708333,3351.6830,0.0000,3351.6830,0.9003,2316.5373,1620.0001,2826.7906,12.4244,300.0000,180.0000,349.8571
359.750000,3152.7077,0.0000,3152.7077,0.8418,2110.1110,1620.0001,2660.2573,11.6169,300.0000,180.0000,349.8571
359.791667,2752.8994,0.0000,2752.8994,0.7117,1700.9289,1620.0001,2348.9486,9.8221,300.0000,180.0000,349.8571
